,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2
POLE2,0.5699118589743589,0.4300881410256411,0.28149154297717527,9.140608e-06,6.1051446e-06,3.0450449e-09,0.25,0.45100814,0.4877758,1.2601339,-4.890196,4.69341,0.05185883620689682,0.011764705882352941,0.04431573275862087,0.011764705882352941,0.07740881011256522,0.03212644970604298,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
CHEK1,0.5625,0.4375,0.2513144232015413,1.3784817e-05,8.666496e-06,3.0450449e-09,0.25,0.4313823,0.4624796,1.2619816,-5.050846,3.9545107,0.08647629310344906,0.0,0.07139008620689731,0.0,0.12890108234517808,0.0,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
RAD54B,0.5232371794871795,0.4767628205128205,0.09301572186780338,6.2052295e-06,5.5769265e-06,3.0450449e-09,0.25,-0.30551884,-0.33678627,1.4204367,-5.43268,4.3417625,0.028825431034482683,0.0,0.026131465517241305,0.0,0.04275885725121372,0.0,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
BLM,0.5230368589743589,0.4769631410256411,0.09221272036539674,9.734946e-06,1.0697162e-05,3.0450449e-09,0.25,-0.39395544,-0.33151054,1.4163888,-6.573181,4.9190187,0.0471443965517243,0.0,0.038927801724138,0.0,0.08224828622912823,0.0,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
RFC4,0.5180288461538461,0.48197115384615385,0.0721466613529933,6.267451e-05,5.01044e-05,3.0450449e-09,0.25,0.24409999,0.3050089,1.2048717,-4.5948133,4.164583,0.27922952586207117,0.03529411764705882,0.17093211206896838,0.023529411764705882,0.4311317437416015,0.034633351978901904,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
TYMS,0.47836538461538464,0.5216346153846154,-0.08659252708195164,5.3992702e-05,3.3633627e-05,3.0450449e-09,0.25,0.17488012,0.15859556,1.4836311,-5.113386,5.033004,0.2669719827586219,0.011764705882352941,0.1330818965517262,0.011764705882352941,0.41144852280305266,0.012808607384162157,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
TTK,0.4777644230769231,0.5222355769230769,-0.08900100882868911,1.3266662e-05,8.803376e-06,3.0450449e-09,0.25,0.23446523,0.1652193,1.544297,-4.362129,5.750799,0.10627693965517294,0.011764705882352941,0.056438577586207336,0.011764705882352941,0.19563609150253208,0.02955956251847473,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
BRIP1,0.45873397435897434,0.5412660256410257,-0.16544041864793602,3.8958774e-06,2.6692655e-06,3.0450449e-09,0.25,0.07976998,0.08677673,1.709555,-6.404888,6.247386,0.026400862068965462,0.0,0.022225215517241322,0.0,0.03250418830524154,0.0,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
H2AFX,0.4433092948717949,0.5566907051282051,-0.22774208509713612,5.4240973e-05,3.8595215e-05,3.0450449e-09,0.25,0.19634025,0.13053274,1.0275121,-3.0490952,3.839181,0.23908943965517535,0.12941176470588234,0.15086206896551968,0.10588235294117647,0.3419836328563242,0.1526334811830235,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
FANCI,0.4342948717948718,0.5657051282051282,-0.2643492307048195,1.3773789e-05,9.9455365e-06,3.0450449e-09,0.25,0.07699237,0.022967339,1.3419356,-4.3351774,4.878269,0.10344827586206977,0.023529411764705882,0.07354525862069046,0.023529411764705882,0.16771352709045223,0.014976297515318225,False,Cancer cells_vs_Lymphatic EC,Cancer cells,Lymphatic EC
EXO1,0.9509214743589743,0.04907852564102566,2.964009714767625,4.1794015e-06,3.4203444e-07,3.005075e-09,0.25,3.19828,3.158761,1.8145287,-2.7793274,9.091675,0.0413523706896552,0.0,0.030980603448275766,0.0,0.05899669361875385,0.0,True,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
RAD54L,0.9479166666666666,0.05208333333333337,2.9014214126322178,1.2405882e-05,1.156257e-06,3.005075e-09,0.25,2.9358294,2.8915815,1.6637582,-2.8288193,8.210014,0.038658405172413854,0.0,0.03165409482758612,0.0,0.061298654163453134,0.0,True,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
RAD51,0.946113782051282,0.05388621794871795,2.8654879152876402,9.808569e-06,1.7662906e-06,3.005075e-09,0.25,2.3228016,2.3513212,1.2940551,-2.638485,7.7525434,0.05522629310344855,0.0,0.04135237068965529,0.0,0.09942952432403473,0.0,True,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
EME1,0.9126602564102564,0.08733974358974361,2.3465579776796117,2.6292134e-06,5.388353e-07,3.005075e-09,0.25,1.9938421,1.9304829,1.3486862,-2.559946,7.081334,0.019531249999999955,0.0,0.01831896551724134,0.0,0.026556511718484114,0.0,True,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
CDC25C,0.9068509615384616,0.09314903846153844,2.27577724552094,6.3575667e-06,9.0539527e-07,3.005075e-09,0.25,2.2355232,2.172659,1.5903395,-2.7273426,7.5858173,0.04108297413793112,0.0,0.02990301724137922,0.0,0.0703278003465587,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
TTK,0.8800080128205128,0.11999198717948723,1.9925059738849678,1.4027772e-05,2.5320976e-06,3.005075e-09,0.25,1.991876,1.9196901,1.5045998,-2.0157375,7.6907177,0.10627693965517294,0.0,0.056438577586207336,0.0,0.19563609150253208,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
UBE2T,0.8677884615384616,0.13221153846153844,1.8815447089875952,7.0509835e-05,9.402655e-06,3.005075e-09,0.25,2.2190351,2.253189,1.7024103,-3.4174986,7.158266,0.5647898706896498,0.044117647058823525,0.2425915948275906,0.044117647058823525,1.0653360512104424,0.08243438990582706,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
RRM2,0.8587740384615384,0.14122596153846156,1.8051446046217068,5.0284852e-05,6.607487e-06,3.005075e-09,0.25,2.3267674,2.338697,1.8708559,-4.313884,8.341595,0.2289870689655185,0.0,0.08970905172413908,0.0,0.44173274042784977,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
NEIL3,0.8403445512820513,0.15965544871794868,1.6607938893760938,4.5424445e-06,5.3189984e-07,3.005075e-09,0.25,2.2508023,2.1905317,2.006814,-5.1097565,8.797582,0.024784482758620635,0.014705882352941176,0.020339439655172365,0.014705882352941176,0.03403552789641303,0.26689441656880536,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
FEN1,0.8369391025641025,0.16306089743589747,1.6356275267354918,4.7950212e-05,1.3072477e-05,3.005075e-09,0.25,1.5315005,1.5161157,1.2940769,-3.4910297,6.896452,0.23410560344827824,0.044117647058823525,0.13806573275862286,0.044117647058823525,0.3652160990714279,0.14729957522947212,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
FANCA,0.8257211538461539,0.17427884615384615,1.5556005045330923,1.6681355e-05,6.1682235e-06,3.005075e-09,0.25,1.526922,1.5232639,1.3393257,-3.5646458,7.213372,0.09630926724138023,0.044117647058823525,0.07327586206896632,0.044117647058823525,0.11583185952115005,0.07270411961364412,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
XRCC2,0.8058894230769231,0.19411057692307687,1.4235185209506462,4.8930865e-06,1.1668072e-06,3.005075e-09,0.25,1.6833872,1.6995888,1.7134572,-4.6702805,7.6903057,0.04175646551724146,0.0,0.036503232758620704,0.0,0.05534388995101548,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
POLQ,0.8042868589743589,0.19571314102564108,1.4133059356762658,4.247699e-06,8.711951e-07,3.005075e-09,0.25,1.8723736,1.9775801,1.9431447,-5.7959747,8.117505,0.015490301724137909,0.0,0.013469827586206877,0.0,0.020717238520384828,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
BLM,0.7880608974358975,0.21193910256410253,1.313276352036771,9.7599595e-06,3.3886677e-06,3.005075e-09,0.25,1.3813144,1.4214029,1.4737042,-3.9225636,6.625922,0.0471443965517243,0.0,0.038927801724138,0.0,0.08224828622912823,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
POLE2,0.7694310897435898,0.23056891025641024,1.2051015892496568,9.154082e-06,3.6626275e-06,3.005075e-09,0.25,1.1369728,1.1406403,1.1806335,-3.1753483,5.4647846,0.05185883620689682,0.014705882352941176,0.04431573275862087,0.014705882352941176,0.07740881011256522,0.04199281083078577,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
FANCD2,0.7650240384615384,0.23497596153846156,1.1804240090859817,4.983569e-06,1.6623871e-06,3.005075e-09,0.25,1.3415464,1.2787104,1.4651691,-4.672806,7.709009,0.03838900862068971,0.014705882352941176,0.033539870689655124,0.014705882352941176,0.055742164925466214,0.009402738077328117,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
FANCB,0.7594150641025641,0.2405849358974359,1.1494752650390194,4.683233e-06,1.4593959e-06,3.005075e-09,0.25,1.2388239,1.2309799,1.3999578,-4.063118,6.5749817,0.026670258620689585,0.0,0.024245689655172348,0.0,0.04650415340813736,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
TYMS,0.7467948717948718,0.2532051282051282,1.081590574995567,5.4047418e-05,1.5325595e-05,3.005075e-09,0.25,1.2859834,1.2928557,1.4902579,-3.9325752,6.828368,0.2669719827586219,0.10294117647058824,0.1330818965517262,0.08823529411764706,0.41144852280305266,0.1666996700558054,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
FANCI,0.7251602564102564,0.2748397435897436,0.9702044739392024,1.3891721e-05,4.9783907e-06,3.005075e-09,0.25,1.0968184,1.0229154,1.3301313,-3.402895,6.2417955,0.10344827586206977,0.014705882352941176,0.07354525862069046,0.014705882352941176,0.16771352709045223,0.0418494090863437,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
RFC4,0.696113782051282,0.30388621794871795,0.828859760108775,6.409357e-05,3.2807784e-05,3.005075e-09,0.25,0.8068282,0.85696125,1.1839668,-4.100733,4.6589737,0.27922952586207117,0.044117647058823525,0.17093211206896838,0.044117647058823525,0.4311317437416015,0.12810955798064522,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
CDC25A,0.6486378205128205,0.3513621794871795,0.6130569482617151,1.9461456e-06,7.950043e-07,3.005075e-09,0.25,0.79682666,0.7634382,1.4068067,-4.1106052,7.160838,0.0099676724137931,0.0,0.009563577586206894,0.0,0.011353842383066425,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
CHEK1,0.6326121794871795,0.3673878205128205,0.5434395305874578,1.3868881e-05,7.287962e-06,3.005075e-09,0.25,0.6469364,0.66143894,1.2049222,-5.268614,5.1599054,0.08647629310344906,0.0,0.07139008620689731,0.0,0.12890108234517808,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
BRCA1,0.4905849358974359,0.5094150641025641,-0.03766470771647967,1.1992508e-05,7.345389e-06,3.005075e-09,0.25,0.23381771,0.21104622,1.520049,-5.801695,6.17819,0.09226831896551792,0.0,0.0666756465517248,0.0,0.11451302353592634,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
RAD54B,0.4765625,0.5234375,-0.09381875333852596,6.3697235e-06,4.1307358e-06,3.005075e-09,0.25,0.19926777,0.16206932,1.4904093,-4.696327,5.5718346,0.028825431034482683,0.0,0.026131465517241305,0.0,0.04275885725121372,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
BRIP1,0.4745592948717949,0.5254407051282051,-0.10185077366754902,4.0217974e-06,2.6052371e-06,3.005075e-09,0.25,0.10533537,0.13945198,1.7464341,-6.8402824,7.0204506,0.026400862068965462,0.0,0.022225215517241322,0.0,0.03250418830524154,0.0,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
H2AFX,0.41065705128205127,0.5893429487179487,-0.3612498216457586,5.4018386e-05,3.9863e-05,3.005075e-09,0.25,0.0704408,-0.029038906,1.0060812,-2.9691076,4.1299944,0.23908943965517535,0.08823529411764706,0.15086206896551968,0.08823529411764706,0.3419836328563242,0.10962510009402796,False,Cancer cells_vs_Basal cells,Cancer cells,Basal cells
RAD51,0.9713541666666666,0.02864583333333337,3.5236828080495015,9.978129e-06,1.2960107e-06,3.0512095e-09,0.25,2.7269843,2.7366314,1.2599753,-2.6610794,7.5686903,0.05522629310344855,0.0,0.04135237068965529,0.0,0.09942952432403473,0.0,True,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
RAD54L,0.9577323717948718,0.042267628205128194,3.1205466490037175,1.248949e-05,9.838548e-07,3.0512095e-09,0.25,3.0605018,3.03716,1.6487281,-2.6463127,9.0024395,0.038658405172413854,0.0,0.03165409482758612,0.0,0.061298654163453134,0.0,True,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
EXO1,0.9549278846153846,0.04507211538461542,3.053371841605758,4.2501147e-06,3.1649617e-07,3.0512095e-09,0.25,3.1999516,3.184411,1.7374259,-3.7097168,9.821391,0.0413523706896552,0.0,0.030980603448275766,0.0,0.05899669361875385,0.0,True,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
TTK,0.9425080128205128,0.057491987179487225,2.7968986729325804,1.3536655e-05,1.7232824e-06,3.0512095e-09,0.25,2.4912496,2.4142246,1.4868163,-3.2969112,8.234619,0.10627693965517294,0.0,0.056438577586207336,0.0,0.19563609150253208,0.0,True,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
EME1,0.9302884615384616,0.06971153846153844,2.591128730344397,2.6466405e-06,4.595555e-07,3.0512095e-09,0.25,2.1570904,2.0869646,1.3501368,-2.0667248,7.105418,0.019531249999999955,0.0,0.01831896551724134,0.0,0.026556511718484114,0.0,True,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
FEN1,0.9230769230769231,0.07692307692307687,2.484906530621343,4.7986214e-05,8.83563e-06,3.0512095e-09,0.25,2.1354508,2.10493,1.3774662,-3.5915565,8.138417,0.23410560344827824,0.037037037037037035,0.13806573275862286,0.02962962962962963,0.3652160990714279,0.06384012022145526,True,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
POLE2,0.8924278846153846,0.10757211538461542,2.115784163640542,9.202437e-06,2.3099265e-06,3.0512095e-09,0.25,1.8321359,1.826747,1.2607952,-2.972889,6.086177,0.05185883620689682,0.0,0.04431573275862087,0.0,0.07740881011256522,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
FANCD2,0.890625,0.109375,2.09714103857874,4.958726e-06,1.0216739e-06,3.0512095e-09,0.25,2.0732408,1.9636688,1.525778,-3.993599,7.769471,0.03838900862068971,0.0,0.033539870689655124,0.0,0.055742164925466214,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
RFC4,0.8800080128205128,0.11999198717948723,1.9925059738849678,6.2889456e-05,1.6902497e-05,3.0512095e-09,0.25,1.7279336,1.7621226,1.2482966,-3.0394392,6.0140753,0.27922952586207117,0.014814814814814815,0.17093211206896838,0.014814814814814815,0.4311317437416015,0.018402346624947424,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
RRM2,0.8747996794871795,0.12520032051282048,1.9440798353083513,5.035494e-05,6.207765e-06,3.0512095e-09,0.25,2.4251454,2.4178014,1.8858906,-4.3562355,8.6623955,0.2289870689655185,0.007407407407407408,0.08970905172413908,0.007407407407407408,0.44173274042784977,0.007713638870568996,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
CDC25C,0.8725961538461539,0.12740384615384615,1.9241108536822213,6.067832e-06,9.989585e-07,3.0512095e-09,0.25,1.9477228,1.8890152,1.5287374,-3.831398,7.60108,0.04108297413793112,0.0,0.02990301724137922,0.0,0.0703278003465587,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
UBE2T,0.8707932692307693,0.12920673076923073,1.907990848281456,6.967857e-05,9.435741e-06,3.0512095e-09,0.25,2.2022195,2.1998596,1.6875917,-3.6489964,7.097165,0.5647898706896498,0.02962962962962963,0.2425915948275906,0.02962962962962963,1.0653360512104424,0.05951497608459926,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
NEIL3,0.8265224358974359,0.1734775641025641,1.561178739523307,4.4180506e-06,5.574188e-07,3.0512095e-09,0.25,2.1691084,2.081318,2.0375202,-5.6890907,8.973971,0.024784482758620635,0.0,0.020339439655172365,0.0,0.03403552789641303,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
XRCC2,0.7958733974358975,0.20412660256410253,1.360699686167483,4.8705333e-06,1.237166e-06,3.0512095e-09,0.25,1.5933595,1.561122,1.6378877,-5.2269993,7.5529594,0.04175646551724146,0.007407407407407408,0.036503232758620704,0.007407407407407408,0.05534388995101548,0.013096547750013097,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
POLQ,0.7746394230769231,0.22536057692307687,1.2346959455046764,4.273872e-06,9.847325e-07,3.0512095e-09,0.25,1.6970768,1.7082186,1.9534005,-5.2199516,8.524557,0.015490301724137909,0.0,0.013469827586206877,0.0,0.020717238520384828,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
RAD54B,0.7678285256410257,0.23217147435897434,1.196090191992932,6.3193156e-06,1.8433542e-06,3.0512095e-09,0.25,1.3668405,1.3680325,1.5046755,-5.5146914,6.5935116,0.028825431034482683,0.0,0.026131465517241305,0.0,0.04275885725121372,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
TYMS,0.7568108974358975,0.24318910256410253,1.1352740485350892,5.4839376e-05,1.49674825e-05,3.0512095e-09,0.25,1.4285986,1.3977952,1.6073171,-4.8235245,8.13292,0.2669719827586219,0.037037037037037035,0.1330818965517262,0.037037037037037035,0.41144852280305266,0.06455764262291781,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
BLM,0.7550080128205128,0.24499198717948723,1.1255028300071948,9.706042e-06,3.6014717e-06,3.0512095e-09,0.25,1.2354052,1.3039179,1.4907485,-5.466509,6.071354,0.0471443965517243,0.0,0.038927801724138,0.0,0.08224828622912823,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
CDC25A,0.7185496794871795,0.2814503205128205,0.9372788741511104,1.9993465e-06,6.1286465e-07,3.0512095e-09,0.25,1.1424307,1.0862179,1.5102514,-3.446333,7.5409403,0.0099676724137931,0.0,0.009563577586206894,0.0,0.011353842383066425,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
CHEK1,0.7021233974358975,0.29787660256410253,0.8574298336800986,1.3903509e-05,5.984755e-06,3.0512095e-09,0.25,0.91440785,0.91172695,1.2457706,-4.072136,5.3472023,0.08647629310344906,0.007407407407407408,0.07139008620689731,0.007407407407407408,0.12890108234517808,0.004511485113226997,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
FANCI,0.6909054487179487,0.3090945512820513,0.8043557426948809,1.3908611e-05,5.340776e-06,3.0512095e-09,0.25,0.95676666,0.86772346,1.3242917,-3.6635284,5.3038683,0.10344827586206977,0.007407407407407408,0.07354525862069046,0.007407407407407408,0.16771352709045223,0.007454369938016914,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
BRCA1,0.686698717948718,0.31330128205128205,0.784730341256683,1.2013811e-05,4.6854766e-06,3.0512095e-09,0.25,0.95534194,0.94403267,1.5572808,-5.6155195,7.4388084,0.09226831896551792,0.0,0.0666756465517248,0.0,0.11451302353592634,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
FANCB,0.6640625,0.3359375,0.6814511260881362,4.741114e-06,1.8074536e-06,3.0512095e-09,0.25,0.8681128,0.88701344,1.4635648,-4.3897285,5.7079926,0.026670258620689585,0.007407407407407408,0.024245689655172348,0.007407407407407408,0.04650415340813736,0.07756447547023465,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
FANCA,0.5957532051282052,0.4042467948717948,0.3878009181546569,1.614495e-05,1.0778482e-05,3.0512095e-09,0.25,0.5160069,0.52885914,1.204584,-5.6721516,4.692993,0.09630926724138023,0.02962962962962963,0.07327586206896632,0.02962962962962963,0.11583185952115005,0.10096482166734193,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
H2AFX,0.5488782051282052,0.4511217948717948,0.1961392061745506,5.376313e-05,2.9837545e-05,3.0512095e-09,0.25,0.43954185,0.3746643,1.0838625,-2.733097,4.1832314,0.23908943965517535,0.10370370370370367,0.15086206896551968,0.08888888888888886,0.3419836328563242,0.19469667556389122,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
BRIP1,0.46694711538461536,0.5330528846153846,-0.13240462928609542,4.0333307e-06,2.884524e-06,3.0512095e-09,0.25,0.13220678,0.092757225,1.892898,-7.0869865,8.109178,0.026400862068965462,0.0,0.022225215517241322,0.0,0.03250418830524154,0.0,False,Cancer cells_vs_Secretory club cells,Cancer cells,Secretory club cells
EME1,0.9667467948717948,0.03325320512820518,3.369785167449556,2.5205325e-06,3.4648454e-07,3.0521474e-09,0.25,2.6081903,2.5489264,1.3280976,-2.2396507,7.3217278,0.019531249999999955,0.0,0.01831896551724134,0.0,0.026556511718484114,0.0,True,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
RAD51,0.9575320512820513,0.04246794871794868,3.1156093257853343,9.9203635e-06,1.5762987e-06,3.0521474e-09,0.25,2.5173802,2.5038252,1.3723966,-2.5490093,7.946726,0.05522629310344855,0.0,0.04135237068965529,0.0,0.09942952432403473,0.0,True,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
EXO1,0.9240785256410257,0.07592147435897434,2.4990973575819546,4.159828e-06,3.9476507e-07,3.0521474e-09,0.25,2.8453689,2.8095102,1.8411778,-3.6874542,9.053986,0.0413523706896552,0.0,0.030980603448275766,0.0,0.05899669361875385,0.0,True,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
POLE2,0.9056490384615384,0.09435096153846156,2.2616302983327365,8.9549e-06,2.3234502e-06,3.0521474e-09,0.25,1.7683424,1.7853651,1.13906,-2.3978014,6.14892,0.05185883620689682,0.005249343832020997,0.04431573275862087,0.005249343832020997,0.07740881011256522,0.005163520161578438,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
RFC4,0.8687900641025641,0.1312099358974359,1.8903028434966371,6.373904e-05,1.6556249e-05,3.0521474e-09,0.25,1.7138445,1.7975588,1.2470168,-3.7730627,5.2744007,0.27922952586207117,0.03937007874015748,0.17093211206896838,0.03674540682414698,0.4311317437416015,0.048680196841504215,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
FEN1,0.8421474358974359,0.1578525641025641,1.6742935906631162,4.821255e-05,1.2504629e-05,3.0521474e-09,0.25,1.5988284,1.610496,1.3368528,-4.4897213,6.0808926,0.23410560344827824,0.05249343832020997,0.13806573275862286,0.05249343832020997,0.3652160990714279,0.08570340795319598,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
RAD54L,0.8389423076923077,0.1610576923076923,1.6503792526416816,1.214933e-05,2.229961e-06,3.0521474e-09,0.25,1.9608625,1.899477,1.7339944,-3.3456154,7.9419775,0.038658405172413854,0.0,0.03165409482758612,0.0,0.061298654163453134,0.0,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
BLM,0.8381410256410257,0.16185897435897434,1.6444608973726538,9.742779e-06,2.6640778e-06,3.0521474e-09,0.25,1.6746758,1.730566,1.4888047,-5.6243477,6.8681316,0.0471443965517243,0.0026246719160104987,0.038927801724138,0.0026246719160104987,0.08224828622912823,0.001703005395802296,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
UBE2T,0.813301282051282,0.18669871794871795,1.4716053966435232,6.93996e-05,1.1870028e-05,3.0521474e-09,0.25,1.7799598,1.7655072,1.6813018,-4.3688517,6.738617,0.5647898706896498,0.04199475065616798,0.2425915948275906,0.03674540682414698,1.0653360512104424,0.05973162670680754,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
TYMS,0.8112980769230769,0.18870192307692313,1.4584668448565181,5.4677483e-05,1.2672169e-05,3.0521474e-09,0.25,1.6923703,1.6744943,1.6251382,-5.6443825,6.9903584,0.2669719827586219,0.03412073490813648,0.1330818965517262,0.026246719160104987,0.41144852280305266,0.02755660654971346,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
RRM2,0.7808493589743589,0.21915064102564108,1.270622864261435,5.0827704e-05,1.00669395e-05,3.0521474e-09,0.25,1.8400971,1.7845349,2.011016,-4.193776,8.078114,0.2289870689655185,0.013123359580052493,0.08970905172413908,0.010498687664041995,0.44173274042784977,0.012401591964006883,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
NEIL3,0.7684294871794872,0.23157051282051277,1.199464356601172,4.140821e-06,6.434944e-07,3.0521474e-09,0.25,1.7184296,1.6408806,1.9254311,-4.8521614,8.89429,0.024784482758620635,0.0,0.020339439655172365,0.0,0.03403552789641303,0.0,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
CDC25C,0.7361778846153846,0.2638221153846154,1.026196685583002,6.0848124e-06,1.674628e-06,3.0521474e-09,0.25,1.3811241,1.3298874,1.6998668,-3.9568443,7.0497904,0.04108297413793112,0.0,0.02990301724137922,0.0,0.0703278003465587,0.0,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
XRCC2,0.6879006410256411,0.3120993589743589,0.7903227975226328,4.8031925e-06,1.6433495e-06,3.0521474e-09,0.25,1.0775768,1.0829554,1.641807,-4.3264904,7.39606,0.04175646551724146,0.005249343832020997,0.036503232758620704,0.005249343832020997,0.05534388995101548,0.003264812922187635,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
FANCI,0.6840945512820513,0.3159054487179487,0.772653168004674,1.3860925e-05,5.2731425e-06,3.0521474e-09,0.25,0.93702495,0.86580944,1.3485998,-3.5499344,5.633363,0.10344827586206977,0.028871391076115485,0.07354525862069046,0.023622047244094488,0.16771352709045223,0.02752305227584709,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
FANCA,0.6235977564102564,0.3764022435897436,0.5048471604967981,1.6189402e-05,8.725988e-06,3.0521474e-09,0.25,0.6623489,0.6234584,1.2534316,-3.566553,5.4769907,0.09630926724138023,0.026246719160104987,0.07327586206896632,0.026246719160104987,0.11583185952115005,0.031154461592288796,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
FANCB,0.6137820512820513,0.3862179487179487,0.4632380460903035,4.6408527e-06,2.3314367e-06,3.0521474e-09,0.25,0.6846157,0.7009783,1.5333093,-4.580349,5.627347,0.026670258620689585,0.007874015748031496,0.024245689655172348,0.007874015748031496,0.04650415340813736,0.03034666975786449,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
FANCD2,0.6123798076923077,0.3876201923076923,0.45732670695823807,4.893453e-06,2.3265054e-06,3.0521474e-09,0.25,0.7181245,0.6726332,1.4707531,-4.302082,6.242855,0.03838900862068971,0.015748031496062992,0.033539870689655124,0.015748031496062992,0.055742164925466214,0.061118575842056336,False,Cancer cells_vs_Epithelial cells,Cancer cells,Epithelial cells
