,proba_de,proba_not_de,bayes_factor,scale1,scale2,pseudocounts,delta,lfc_mean,lfc_median,lfc_std,lfc_min,lfc_max,raw_mean1,raw_mean2,non_zeros_proportion1,non_zeros_proportion2,raw_normalized_mean1,raw_normalized_mean2,is_de_fdr_0.05,comparison,group1,group2,celltype
AC068279.2,0.5466,0.4534,0.18694253165987307,6.2822966e-07,2.2602142e-06,9.725543e-08,0.5,-0.8425724,-0.8512678,2.2438421,-7.7607536,7.0219,0.0029746888,0.02135653,1.0,1.0,0.027453035,0.20913655,False,B cells vs Rest,B cells,Rest,B cells
CITED1,0.5466,0.4534,0.18694253165987307,4.8558763e-06,4.4933727e-06,9.725543e-08,0.5,0.6457348,0.7577219,2.4348383,-10.546241,10.904892,0.0191202,0.01368771,1.0,1.0,0.16774175,0.12081013,False,B cells vs Rest,B cells,Rest,B cells
LYZ,0.5468,0.45320000000000005,0.18774957191885222,0.0011380211,0.0014163248,9.725543e-08,0.5,0.78923744,0.82632923,2.5833654,-9.335194,10.53754,1.7009612,2.0855865,1.0,1.0,15.2055235,20.903605,False,B cells vs Rest,B cells,Rest,B cells
IGLV5-45,0.5468,0.45320000000000005,0.18774957191885222,3.9346364e-06,1.2405369e-05,9.725543e-08,0.5,-1.032553,-1.0276794,3.6399395,-11.347816,10.829656,0.013902669,0.13784666,1.0,1.0,0.13426794,1.6188257,False,B cells vs Rest,B cells,Rest,B cells
CXCL12,0.547,0.45299999999999996,0.188556673145428,4.825275e-05,6.0389535e-05,9.725543e-08,0.5,1.1071954,0.9426694,3.3114173,-11.0184555,11.913265,0.077275895,0.23024918,1.0,1.0,0.60681933,2.0046954,False,B cells vs Rest,B cells,Rest,B cells
CXorf21,0.5472,0.4528,0.18936383560941594,3.8021615e-05,8.2483355e-05,9.725543e-08,0.5,-0.69932044,-0.7050967,1.8236161,-6.8202076,5.044368,0.12200064,0.5209671,1.0,1.0,1.0347354,5.479417,False,B cells vs Rest,B cells,Rest,B cells
HIST1H2AH,0.5474,0.4526,0.19017105958075398,2.8137189e-05,6.781518e-05,9.725543e-08,0.5,-0.6281271,-0.6943898,2.0053616,-7.905978,10.095987,0.115497,0.2666992,1.0,1.0,1.0141515,2.5180726,False,B cells vs Rest,B cells,Rest,B cells
IGHV3-53,0.5476,0.4524,0.19097834532950086,4.928242e-05,0.00015983172,9.725543e-08,0.5,1.4571059,1.3399482,4.8850555,-15.903046,15.198542,0.16288012,0.32772133,1.0,1.0,1.5093307,4.25877,False,B cells vs Rest,B cells,Rest,B cells
COL2A1,0.5328,0.46719999999999995,0.13138868507682167,3.8468434e-06,1.3636894e-05,9.725543e-08,0.5,-0.9986833,-0.82426167,3.7676911,-16.20368,15.218219,0.019448508,0.11882544,1.0,1.0,0.15486945,1.0222555,False,B cells vs Rest,B cells,Rest,B cells
IGLV3-9,0.5476,0.4524,0.19097834532950086,4.04096e-05,0.00014257919,9.725543e-08,0.5,0.79151344,0.9374442,3.3335931,-11.927573,10.124747,0.089274995,0.37913468,1.0,1.0,0.7823271,5.4600496,False,B cells vs Rest,B cells,Rest,B cells
PRSS27,0.548,0.45199999999999996,0.19259310324006607,7.101337e-06,6.5516406e-06,9.725543e-08,0.5,0.7091976,0.7473707,1.9013433,-7.2367287,8.925398,0.101457044,0.061115988,1.0,1.0,0.90313184,0.56118476,False,B cells vs Rest,B cells,Rest,B cells
IGHV2-5,0.5486,0.4514,0.1950157101949841,0.00023517909,0.00079667673,9.725543e-08,0.5,1.1168969,0.93664074,4.1330447,-14.445757,14.630764,0.38623893,0.83145064,1.0,1.0,3.6307757,10.913238,False,B cells vs Rest,B cells,Rest,B cells
NFKBID,0.5486,0.4514,0.1950157101949841,0.00051911164,0.00046926155,9.725543e-08,0.5,0.86692333,0.7473321,2.158959,-6.925582,11.482669,0.8313688,1.1825399,1.0,1.0,7.2707715,12.194535,False,B cells vs Rest,B cells,Rest,B cells
IL10,0.549,0.45099999999999996,0.19663109804883994,0.000105156076,0.00018706376,9.725543e-08,0.5,-0.60581565,-0.7998557,2.8317988,-9.687168,12.951539,0.21942514,0.5047163,1.0,1.0,1.7901884,5.141202,False,B cells vs Rest,B cells,Rest,B cells
IGKV1D-8,0.5492,0.4508,0.19743888775371188,3.0972344e-05,0.00013138939,9.725543e-08,0.5,-1.0800647,-0.99440575,3.509902,-11.562838,11.214959,0.044584624,0.2984034,1.0,1.0,0.37316883,3.7886112,False,B cells vs Rest,B cells,Rest,B cells
IGHV7-56,0.5494,0.4506,0.19824674167207212,6.8107937e-07,9.4818716e-07,9.725543e-08,0.5,1.5297867,1.569685,3.903957,-10.476734,15.296585,0.0014619473,0.006043533,1.0,1.0,0.011990545,0.082091495,False,B cells vs Rest,B cells,Rest,B cells
LINC02362,0.5494,0.4506,0.19824674167207212,8.493691e-06,1.9484056e-05,9.725543e-08,0.5,-0.8921999,-0.80054474,2.4761395,-9.71423,7.553561,0.02171348,0.12153481,1.0,1.0,0.18889584,1.6383859,False,B cells vs Rest,B cells,Rest,B cells
SOST,0.5496,0.4504,0.19905466007522332,9.360599e-07,3.6891915e-06,9.725543e-08,0.5,-0.7750845,-1.0098457,3.3708262,-14.786915,12.754166,0.0014936117,0.025127271,1.0,1.0,0.0113772955,0.23727995,False,B cells vs Rest,B cells,Rest,B cells
HPGD,0.5498,0.45020000000000004,0.19986264323459557,0.0009861402,0.0008124927,9.725543e-08,0.5,0.8289459,0.7986269,2.4031913,-6.740917,9.639863,0.9467953,1.2215155,1.0,1.0,8.225813,11.547251,False,B cells vs Rest,B cells,Rest,B cells
TRBV18,0.5498,0.45020000000000004,0.19986264323459557,0.00010883664,0.000337597,9.725543e-08,0.5,-0.85218966,-0.8397312,3.2647455,-14.111595,11.765086,0.16527387,0.7213385,1.0,1.0,1.332279,6.738292,False,B cells vs Rest,B cells,Rest,B cells
IGLV3-12,0.5502,0.4498,0.201478804908365,1.49791e-07,5.638648e-07,9.725543e-08,0.5,-1.6032991,-1.6667442,3.0352352,-10.967054,9.391962,0.00061192247,0.017617203,1.0,1.0,0.0051664584,0.21296945,False,B cells vs Rest,B cells,Rest,B cells
PPP1R14A,0.5502,0.4498,0.201478804908365,5.2777857e-05,6.940797e-05,9.725543e-08,0.5,1.4037739,0.9756398,3.5877562,-8.31127,14.312829,0.09784873,0.27870283,1.0,1.0,0.81924856,2.6254184,False,B cells vs Rest,B cells,Rest,B cells
IGHV3-73,0.5504,0.4496,0.20228698396626454,3.944614e-05,0.00019339766,9.725543e-08,0.5,1.3084893,1.1571474,4.754095,-14.904659,16.89088,0.13562185,0.3288756,1.0,1.0,1.2327181,4.407608,False,B cells vs Rest,B cells,Rest,B cells
IGHV3-72,0.5476,0.4524,0.19097834532950086,2.555714e-05,0.00017340589,9.725543e-08,0.5,-1.442725,-0.9756613,4.136916,-12.316609,12.426124,0.05992742,0.38745487,1.0,1.0,0.5358621,4.288317,False,B cells vs Rest,B cells,Rest,B cells
CD14,0.5586,0.4414,0.23548215493515,0.00061485043,0.00078511116,9.725543e-08,0.5,0.8079201,0.84698915,2.763644,-8.50025,12.9853,0.9863707,1.2443218,1.0,1.0,8.704533,12.530941,False,B cells vs Rest,B cells,Rest,B cells
C11orf53,0.5328,0.46719999999999995,0.13138868507682167,8.560843e-06,1.3599002e-05,9.725543e-08,0.5,0.7192073,0.88964653,2.94176,-9.740356,9.906208,0.040778626,0.18968754,1.0,1.0,0.32267213,1.5817655,False,B cells vs Rest,B cells,Rest,B cells
RGS4,0.5328,0.46719999999999995,0.13138868507682167,7.1336226e-06,6.475418e-06,9.725543e-08,0.5,0.68173504,0.73011684,2.6722472,-12.892683,10.292162,0.0061253384,0.033721585,1.0,1.0,0.047119603,0.29730123,False,B cells vs Rest,B cells,Rest,B cells
MUCL1,0.5186,0.48140000000000005,0.07443434626553036,1.407675e-05,2.7170223e-05,9.725543e-08,0.5,0.6177946,0.7170391,4.1100793,-10.170791,15.996068,0.12184154,0.16088888,1.0,1.0,1.1793067,1.5248661,False,B cells vs Rest,B cells,Rest,B cells
IRF8,0.5188,0.48119999999999996,0.07523546683563598,0.00026081473,0.00025270626,9.725543e-08,0.5,0.8659878,0.57825756,2.2271757,-7.2765465,9.49396,0.58573765,1.1851411,1.0,1.0,5.130537,12.2898035,False,B cells vs Rest,B cells,Rest,B cells
AC233755.2,0.5188,0.48119999999999996,0.07523546683563598,7.5667165e-05,0.00039060062,9.725543e-08,0.5,-0.5685693,-0.74197435,4.469838,-13.778612,12.02244,0.12609652,0.615462,1.0,1.0,1.1883327,8.182656,False,B cells vs Rest,B cells,Rest,B cells
OLFM4,0.519,0.481,0.07603661153792962,4.7000644e-06,2.9269145e-06,9.725543e-08,0.5,0.7696821,0.66863346,2.8730507,-10.959414,15.221269,0.060053788,0.039888684,1.0,1.0,0.48455817,0.35287923,False,B cells vs Rest,B cells,Rest,B cells
IGHV3-33,0.5192,0.4808,0.0768377806306142,0.0002875272,0.00086502475,9.725543e-08,0.5,0.9104548,0.76441574,4.409982,-13.344506,13.434965,0.6855029,0.947332,1.0,1.0,6.2711954,11.488173,False,B cells vs Rest,B cells,Rest,B cells
TMEM176B,0.5192,0.4808,0.0768377806306142,0.0005537641,0.0005695307,9.725543e-08,0.5,1.0243015,0.6378727,2.6063938,-5.3626013,9.557555,1.3647256,1.5960369,1.0,1.0,12.177749,15.509278,False,B cells vs Rest,B cells,Rest,B cells
SLC11A1,0.5194,0.4806,0.07763897437193956,0.00018909019,0.00034211445,9.725543e-08,0.5,0.61332846,0.6466408,2.8615065,-11.01219,12.605241,0.46323398,0.7333287,1.0,1.0,4.069219,7.4117904,False,B cells vs Rest,B cells,Rest,B cells
XIRP1,0.5196,0.48040000000000005,0.07844019302020278,4.9223327e-06,5.8436567e-06,9.725543e-08,0.5,0.8725026,0.6596708,2.9540293,-11.005712,14.252325,0.012478731,0.0261111,1.0,1.0,0.10081983,0.24189937,False,B cells vs Rest,B cells,Rest,B cells
LINC02154,0.5196,0.48040000000000005,0.07844019302020278,3.1836182e-06,5.116377e-06,9.725543e-08,0.5,0.8501954,0.7180729,3.0637438,-8.62193,10.897593,0.010885964,0.046572678,1.0,1.0,0.09078905,0.45857796,False,B cells vs Rest,B cells,Rest,B cells
ISLR,0.5198,0.48019999999999996,0.07924143683374951,2.229542e-05,8.991842e-05,9.725543e-08,0.5,-0.6676769,-0.6981306,3.5235863,-11.368581,13.367118,0.056765046,0.24447893,1.0,1.0,0.4491289,2.1818266,False,B cells vs Rest,B cells,Rest,B cells
FST,0.5198,0.48019999999999996,0.07924143683374951,6.4055243e-06,7.269961e-06,9.725543e-08,0.5,0.8161258,0.635272,2.8771632,-10.790734,13.411905,0.013732188,0.036975943,1.0,1.0,0.10843106,0.32836348,False,B cells vs Rest,B cells,Rest,B cells
IL1R2,0.52,0.48,0.08004270607097252,2.1146721e-05,5.4149805e-05,9.725543e-08,0.5,-0.61309934,-0.624166,2.147494,-9.13972,9.808818,0.082279116,0.38434452,1.0,1.0,0.66764146,3.717658,False,B cells vs Rest,B cells,Rest,B cells
TRAV13-2,0.5204,0.4796,0.08164532185026985,9.187045e-05,0.00023533199,9.725543e-08,0.5,-0.6582375,-0.645092,3.65912,-16.29541,12.851871,0.07921872,0.580393,1.0,1.0,0.63697267,5.384398,False,B cells vs Rest,B cells,Rest,B cells
GAS1,0.5206,0.47940000000000005,0.0824466689093788,8.66571e-06,1.5903795e-05,9.725543e-08,0.5,-0.3028679,-0.6320467,2.9174254,-9.693576,13.968905,0.036890402,0.10044022,1.0,1.0,0.29049024,0.89604217,False,B cells vs Rest,B cells,Rest,B cells
CGA,0.5212,0.4788,0.08485086986781765,1.7901126e-06,6.4779065e-06,9.725543e-08,0.5,-0.56904316,-0.7295923,2.8383136,-9.598986,12.623205,0.011229652,0.09073096,1.0,1.0,0.0881703,0.8586268,False,B cells vs Rest,B cells,Rest,B cells
PLP1,0.5214,0.4786,0.0856523243099866,7.682302e-07,7.699566e-07,9.725543e-08,0.5,2.0742936,1.3692846,4.676452,-9.884384,15.365356,0.0005747119,0.013218365,1.0,1.0,0.004738833,0.10815002,False,B cells vs Rest,B cells,Rest,B cells
TRBV10-2,0.5214,0.4786,0.0856523243099866,1.7765422e-05,8.366126e-05,9.725543e-08,0.5,-0.8091702,-0.68589973,3.4026427,-15.478279,14.178015,0.02367815,0.31343266,1.0,1.0,0.19263119,2.901065,False,B cells vs Rest,B cells,Rest,B cells
PROCR,0.5216,0.47840000000000005,0.08645380624479027,9.972946e-05,8.7845496e-05,9.725543e-08,0.5,1.0908443,0.6160693,2.387191,-5.367337,11.467705,0.293054,0.43075067,1.0,1.0,2.508909,4.021782,False,B cells vs Rest,B cells,Rest,B cells
RBP7,0.522,0.478,0.08805685362776905,3.753759e-05,4.055919e-05,9.725543e-08,0.5,1.0131352,0.6109953,2.7935631,-7.93344,12.418659,0.11211394,0.20333804,1.0,1.0,0.91831785,1.9319148,False,B cells vs Rest,B cells,Rest,B cells
LINC01010,0.5224,0.4776,0.08966001408822522,8.338141e-06,8.5437805e-06,9.725543e-08,0.5,0.86070114,0.66028214,2.511844,-7.9241085,11.879341,0.02736634,0.04376485,1.0,1.0,0.24014942,0.45612952,False,B cells vs Rest,B cells,Rest,B cells
MORN2,0.5224,0.4776,0.08966001408822522,0.00016819024,0.00014172478,9.725543e-08,0.5,0.61638737,0.5634923,1.4469858,-4.657934,8.366241,0.8480862,0.7970077,1.0,1.0,7.557518,7.200009,False,B cells vs Rest,B cells,Rest,B cells
NCF2,0.5224,0.4776,0.08966001408822522,0.00014617766,0.00017748598,9.725543e-08,0.5,0.47052887,0.6267829,2.0473216,-7.9076643,8.644642,0.4297763,0.7933499,1.0,1.0,3.6458464,8.108293,False,B cells vs Rest,B cells,Rest,B cells
S100B,0.5224,0.4776,0.08966001408822522,0.00016463824,0.0001903058,9.725543e-08,0.5,0.92007893,0.6532669,2.621805,-7.762905,11.76737,0.61173415,0.8575176,1.0,1.0,5.1729636,8.515294,False,B cells vs Rest,B cells,Rest,B cells
IGLC3,0.5224,0.4776,0.08966001408822522,0.00013900256,0.00018250417,9.725543e-08,0.5,0.9680636,0.6731777,3.0813398,-9.980768,9.555989,0.35420612,0.57949346,1.0,1.0,3.2229767,6.6867094,False,B cells vs Rest,B cells,Rest,B cells
IGKV1-12,0.5226,0.47740000000000005,0.09046163737008095,7.4256322e-06,3.281314e-05,9.725543e-08,0.5,0.7575201,0.80930424,4.045732,-14.746743,14.459779,0.03574131,0.12917641,1.0,1.0,0.28584543,1.5869771,False,B cells vs Rest,B cells,Rest,B cells
IGHV3OR16-13,0.5232,0.4768,0.09286668253184449,3.5308808e-06,1.5529125e-05,9.725543e-08,0.5,-0.6843148,-0.82637787,3.628045,-14.809332,11.724667,0.010976914,0.05788805,1.0,1.0,0.09817551,0.8160401,False,B cells vs Rest,B cells,Rest,B cells
SLC7A7,0.5232,0.4768,0.09286668253184449,0.00010042824,0.00011581571,9.725543e-08,0.5,0.65809554,0.63306093,2.1282046,-5.315239,6.93709,0.3366171,0.59529597,1.0,1.0,2.8987463,6.2286315,False,B cells vs Rest,B cells,Rest,B cells
CLLU1OS,0.5184,0.48160000000000003,0.07363324956945749,4.155711e-07,1.542847e-06,9.725543e-08,0.5,-0.71169966,-0.8347635,3.0328941,-8.836042,11.271883,0.002554054,0.014604118,1.0,1.0,0.020138556,0.13970031,False,B cells vs Rest,B cells,Rest,B cells
IGKV1-6,0.5236,0.47640000000000005,0.09447019466238415,2.2709915e-05,0.00019798761,9.725543e-08,0.5,-0.943017,-0.8467126,4.0009704,-16.133652,11.164216,0.11548517,0.57295454,1.0,1.0,0.9739451,6.3336487,False,B cells vs Rest,B cells,Rest,B cells
MIR3945HG,0.5182,0.4818,0.07283217648930695,2.5999147e-05,4.3169595e-05,9.725543e-08,0.5,0.91161495,0.64958525,3.352303,-11.581433,12.516811,0.09758626,0.25754067,1.0,1.0,0.8304263,2.7075183,False,B cells vs Rest,B cells,Rest,B cells
NLRP3,0.5174,0.48260000000000003,0.0696281151673096,0.00017165547,0.00027516694,9.725543e-08,0.5,-0.41491327,-0.5973034,2.808496,-11.500424,13.093376,0.2829962,0.6911638,1.0,1.0,2.3691854,6.8870316,False,B cells vs Rest,B cells,Rest,B cells
TRBV7-3,0.5134,0.48660000000000003,0.053612837014847314,8.063301e-05,0.00019717729,9.725543e-08,0.5,-0.52815336,-0.6053252,2.9019158,-11.468629,12.8298435,0.22945249,0.62667775,1.0,1.0,2.0838225,5.8394604,False,B cells vs Rest,B cells,Rest,B cells
TRH,0.5136,0.48640000000000005,0.05441342063498855,2.7401647e-06,3.6379993e-06,9.725543e-08,0.5,0.7309519,0.6393881,3.417798,-12.256206,13.620634,0.00394643,0.05623751,1.0,1.0,0.032522675,0.55386186,False,B cells vs Rest,B cells,Rest,B cells
KCNE4,0.5136,0.48640000000000005,0.05441342063498855,8.739144e-06,1.3990185e-05,9.725543e-08,0.5,0.85579884,0.61221695,2.9890983,-7.346534,10.458541,0.084404856,0.0821954,1.0,1.0,0.7760702,0.7181721,False,B cells vs Rest,B cells,Rest,B cells
SERPINB4,0.514,0.486,0.05601464043379267,1.761891e-06,9.310521e-07,9.725543e-08,0.5,0.86343557,0.71261406,2.4663393,-7.9350157,11.5054,0.025798015,0.008455743,1.0,1.0,0.22736849,0.07010599,False,B cells vs Rest,B cells,Rest,B cells
HIST1H2BF,0.5142,0.4858,0.05681527712680012,3.0761803e-05,5.7750094e-05,9.725543e-08,0.5,-0.39716366,-0.5693097,1.864945,-7.4607363,8.25296,0.09580887,0.32402343,1.0,1.0,0.83550227,3.104031,False,B cells vs Rest,B cells,Rest,B cells
ASAH1,0.5142,0.4858,0.05681527712680012,0.0012820878,0.0009213298,9.725543e-08,0.5,0.66212296,0.5321622,1.1803113,-2.8068037,6.5934677,2.6062384,2.1829803,1.0,1.0,24.140095,21.702133,False,B cells vs Rest,B cells,Rest,B cells
IGLV1-40,0.5142,0.4858,0.05681527712680012,0.00043660065,0.0014585386,9.725543e-08,0.5,-0.21743603,-0.6647332,4.4959946,-15.715805,14.579489,0.5225029,1.3024907,1.0,1.0,4.9525943,15.14862,False,B cells vs Rest,B cells,Rest,B cells
CSTB,0.5142,0.4858,0.05681527712680012,0.0029158522,0.0042717196,9.725543e-08,0.5,-0.32819736,-0.538959,1.4128367,-3.7627506,7.1203165,3.4947257,3.4869728,1.0,1.0,32.167736,34.18952,False,B cells vs Rest,B cells,Rest,B cells
ACP5,0.5144,0.48560000000000003,0.057615932025164796,0.0006331779,0.001006891,9.725543e-08,0.5,-0.3682488,-0.5483656,1.7535267,-6.421036,7.5499496,1.5314187,1.9900924,1.0,1.0,13.851836,20.181755,False,B cells vs Rest,B cells,Rest,B cells
CCL15,0.5144,0.48560000000000003,0.057615932025164796,1.658453e-05,2.1455813e-05,9.725543e-08,0.5,0.6157978,0.6289768,3.2224622,-11.379387,13.49748,0.03384453,0.10975923,1.0,1.0,0.26703873,0.9343909,False,B cells vs Rest,B cells,Rest,B cells
SMIM25,0.5152,0.4848,0.06081873881791444,0.00012967133,0.0001595902,9.725543e-08,0.5,0.86211574,0.62172794,2.9017441,-9.739602,12.348705,0.446306,0.6755006,1.0,1.0,3.8946319,6.800225,False,B cells vs Rest,B cells,Rest,B cells
MT1H,0.5152,0.4848,0.06081873881791444,8.619641e-06,2.8046232e-05,9.725543e-08,0.5,-0.67347443,-0.59326744,2.737701,-15.290752,14.2198925,0.030510705,0.1797523,1.0,1.0,0.24545504,1.7808739,False,B cells vs Rest,B cells,Rest,B cells
IGHA1,0.5154,0.48460000000000003,0.061619488602669525,0.0012063751,0.0035798908,9.725543e-08,0.5,-0.4213364,-0.69841766,3.6050644,-10.605936,10.682461,1.2098051,2.0841522,1.0,1.0,11.1196,23.8315,False,B cells vs Rest,B cells,Rest,B cells
SERPINB2,0.5154,0.48460000000000003,0.061619488602669525,2.4368326e-05,3.0438307e-05,9.725543e-08,0.5,0.852258,0.6008754,3.0650263,-9.674447,16.512062,0.117438816,0.16459975,1.0,1.0,0.960041,1.6635846,False,B cells vs Rest,B cells,Rest,B cells
IGHV3-30,0.5156,0.48440000000000005,0.062420258136879014,0.00016555858,0.00075288385,9.725543e-08,0.5,-0.80984914,-0.60124874,2.959822,-9.753856,8.447651,0.3577545,1.0494614,1.0,1.0,3.2874136,13.471962,False,B cells vs Rest,B cells,Rest,B cells
MT3,0.5158,0.48419999999999996,0.06322104767802306,1.2159432e-05,2.0250494e-05,9.725543e-08,0.5,0.64032084,0.59066343,2.9056957,-8.778123,12.957125,0.05535632,0.14000252,1.0,1.0,0.4852152,1.2419153,False,B cells vs Rest,B cells,Rest,B cells
RPTN,0.5158,0.48419999999999996,0.06322104767802306,5.842838e-07,9.2822404e-07,9.725543e-08,0.5,2.0821617,1.0440931,4.62741,-12.993425,16.346964,0.0009060022,0.0042889696,1.0,1.0,0.0069340714,0.04112792,False,B cells vs Rest,B cells,Rest,B cells
LCN2,0.516,0.484,0.0640218574836191,0.00055628107,0.00026945732,9.725543e-08,0.5,0.6274286,0.5735345,2.5218525,-10.8358135,13.426102,1.2802773,1.0260698,1.0,1.0,11.386012,9.266632,False,B cells vs Rest,B cells,Rest,B cells
PRSS1,0.516,0.484,0.0640218574836191,1.2776913e-05,1.3162586e-05,9.725543e-08,0.5,0.69592685,0.69957256,4.482926,-11.1648655,15.789517,0.09344121,0.10413599,1.0,1.0,0.7792041,0.87611854,False,B cells vs Rest,B cells,Rest,B cells
RSAD2,0.5168,0.48319999999999996,0.06722530450226816,5.929244e-05,0.00013724403,9.725543e-08,0.5,-0.57097447,-0.55339146,1.8914632,-8.918141,9.435651,0.21978731,0.40869153,1.0,1.0,1.9203136,4.0320373,False,B cells vs Rest,B cells,Rest,B cells
CALD1,0.5168,0.48319999999999996,0.06722530450226816,0.00050370744,0.00081007596,9.725543e-08,0.5,0.7260066,0.61504364,3.0123487,-9.85678,12.726222,0.442184,0.8815785,1.0,1.0,3.5815732,7.717902,False,B cells vs Rest,B cells,Rest,B cells
PTTG1,0.5168,0.48319999999999996,0.06722530450226816,0.0003731522,0.00081144087,9.725543e-08,0.5,-0.46270597,-0.60441446,2.1085043,-6.968939,8.561069,1.2298763,1.4478348,1.0,1.0,11.243126,13.856131,False,B cells vs Rest,B cells,Rest,B cells
NDUFA4L2,0.517,0.483,0.06802621949428267,7.161151e-05,0.00022916644,9.725543e-08,0.5,-0.6055941,-0.6112199,2.9863207,-9.138979,9.942173,0.25228003,0.7032556,1.0,1.0,2.0578823,6.129796,False,B cells vs Rest,B cells,Rest,B cells
IGKV6-21,0.517,0.483,0.06802621949428267,4.5894553e-06,2.7085605e-05,9.725543e-08,0.5,1.1938821,0.86348534,5.15875,-14.955216,18.141354,0.0044326177,0.074284345,1.0,1.0,0.038717207,0.99250746,False,B cells vs Rest,B cells,Rest,B cells
PLAAT4,0.517,0.483,0.06802621949428267,0.001703674,0.0036893592,9.725543e-08,0.5,-0.46915483,-0.59820795,2.0895889,-5.8491554,8.254668,2.3686397,2.6399646,1.0,1.0,21.580637,25.75754,False,B cells vs Rest,B cells,Rest,B cells
LINC01819,0.5174,0.48260000000000003,0.0696281151673096,5.092406e-07,5.7941577e-07,9.725543e-08,0.5,1.1773754,1.115448,3.1805468,-8.207216,12.028526,0.0016760778,0.0047257463,1.0,1.0,0.013334978,0.047431543,False,B cells vs Rest,B cells,Rest,B cells
NR1H3,0.5174,0.48260000000000003,0.0696281151673096,0.000120401775,0.00010290059,9.725543e-08,0.5,0.81221414,0.57547665,1.8731608,-6.2521343,8.170155,0.56990623,0.55365217,1.0,1.0,5.218992,5.342294,False,B cells vs Rest,B cells,Rest,B cells
IGLC1,0.5174,0.48260000000000003,0.0696281151673096,0.00016843788,0.000370996,9.725543e-08,0.5,0.00061201287,-0.649868,3.4749532,-11.512363,10.043542,0.5274078,0.9139406,1.0,1.0,4.932205,10.419198,False,B cells vs Rest,B cells,Rest,B cells
DSC2,0.5236,0.47640000000000005,0.09447019466238415,0.00015426325,0.00015085583,9.725543e-08,0.5,0.90227216,0.6415024,2.3775585,-6.1010056,11.868127,0.61531216,0.7820811,1.0,1.0,5.2155814,7.2490454,False,B cells vs Rest,B cells,Rest,B cells
SPRR3,0.5238,0.47619999999999996,0.09527199611252557,6.1494484e-07,1.2221624e-06,9.725543e-08,0.5,2.511832,2.3688955,4.9285555,-13.686255,18.09818,0.011163564,0.011959117,1.0,1.0,0.08879071,0.10043532,False,B cells vs Rest,B cells,Rest,B cells
IGFL2,0.5238,0.47619999999999996,0.09527199611252557,4.7863577e-05,0.00012721766,9.725543e-08,0.5,-0.7313942,-0.7137332,3.516414,-15.417512,12.8165045,0.08612536,0.20303895,1.0,1.0,0.6902134,1.8036034,False,B cells vs Rest,B cells,Rest,B cells
FCER1G,0.5292,0.4708,0.11693305451068481,0.0011853887,0.001502558,9.725543e-08,0.5,0.796897,0.73556614,2.9742734,-9.79431,11.63847,1.3606231,1.8821585,1.0,1.0,11.999382,19.292274,False,B cells vs Rest,B cells,Rest,B cells
AGT,0.5298,0.47019999999999995,0.11934143833950206,2.277997e-05,3.59285e-05,9.725543e-08,0.5,0.80885404,0.7948723,4.027408,-10.250962,16.411423,0.14139389,0.24924709,1.0,1.0,1.142501,2.1213026,False,B cells vs Rest,B cells,Rest,B cells
